index,randomTime0(seconds),randomX0(meters),randomY0(meters),soc0,destX0(meters),destY0(meters),batteryCapacityUser0(kwh),ecrUser0(kwh/km),randomTime1(seconds),randomX1(meters),randomY1(meters),soc1,destX1(meters),destY1(meters),batteryCapacityUser1(kwh),ecrUser1(kwh/km),randomTime2(seconds),randomX2(meters),randomY2(meters),soc2,destX2(meters),destY2(meters),batteryCapacityUser2(kwh),ecrUser2(kwh/km),randomTime3(seconds),randomX3(meters),randomY3(meters),soc3,destX3(meters),destY3(meters),batteryCapacityUser3(kwh),ecrUser3(kwh/km),randomTime4(seconds),randomX4(meters),randomY4(meters),soc4,destX4(meters),destY4(meters),batteryCapacityUser4(kwh),ecrUser4(kwh/km),randomTime5(seconds),randomX5(meters),randomY5(meters),soc5,destX5(meters),destY5(meters),batteryCapacityUser5(kwh),ecrUser5(kwh/km),randomTime6(seconds),randomX6(meters),randomY6(meters),soc6,destX6(meters),destY6(meters),batteryCapacityUser6(kwh),ecrUser6(kwh/km),randomTime7(seconds),randomX7(meters),randomY7(meters),soc7,destX7(meters),destY7(meters),batteryCapacityUser7(kwh),ecrUser7(kwh/km),randomTime8(seconds),randomX8(meters),randomY8(meters),soc8,destX8(meters),destY8(meters),batteryCapacityUser8(kwh),ecrUser8(kwh/km),randomTime9(seconds),randomX9(meters),randomY9(meters),soc9,destX9(meters),destY9(meters),batteryCapacityUser9(kwh),ecrUser9(kwh/km),randomTime10(seconds),randomX10(meters),randomY10(meters),soc10,destX10(meters),destY10(meters),batteryCapacityUser10(kwh),ecrUser10(kwh/km),randomTime11(seconds),randomX11(meters),randomY11(meters),soc11,destX11(meters),destY11(meters),batteryCapacityUser11(kwh),ecrUser11(kwh/km),randomTime12(seconds),randomX12(meters),randomY12(meters),soc12,destX12(meters),destY12(meters),batteryCapacityUser12(kwh),ecrUser12(kwh/km),randomTime13(seconds),randomX13(meters),randomY13(meters),soc13,destX13(meters),destY13(meters),batteryCapacityUser13(kwh),ecrUser13(kwh/km),randomTime14(seconds),randomX14(meters),randomY14(meters),soc14,destX14(meters),destY14(meters),batteryCapacityUser14(kwh),ecrUser14(kwh/km),randomTime15(seconds),randomX15(meters),randomY15(meters),soc15,destX15(meters),destY15(meters),batteryCapacityUser15(kwh),ecrUser15(kwh/km),randomTime16(seconds),randomX16(meters),randomY16(meters),soc16,destX16(meters),destY16(meters),batteryCapacityUser16(kwh),ecrUser16(kwh/km),randomTime17(seconds),randomX17(meters),randomY17(meters),soc17,destX17(meters),destY17(meters),batteryCapacityUser17(kwh),ecrUser17(kwh/km),randomTime18(seconds),randomX18(meters),randomY18(meters),soc18,destX18(meters),destY18(meters),batteryCapacityUser18(kwh),ecrUser18(kwh/km),randomTime19(seconds),randomX19(meters),randomY19(meters),soc19,destX19(meters),destY19(meters),batteryCapacityUser19(kwh),ecrUser19(kwh/km),randomTime20(seconds),randomX20(meters),randomY20(meters),soc20,destX20(meters),destY20(meters),batteryCapacityUser20(kwh),ecrUser20(kwh/km),randomTime21(seconds),randomX21(meters),randomY21(meters),soc21,destX21(meters),destY21(meters),batteryCapacityUser21(kwh),ecrUser21(kwh/km),randomTime22(seconds),randomX22(meters),randomY22(meters),soc22,destX22(meters),destY22(meters),batteryCapacityUser22(kwh),ecrUser22(kwh/km),randomTime23(seconds),randomX23(meters),randomY23(meters),soc23,destX23(meters),destY23(meters),batteryCapacityUser23(kwh),ecrUser23(kwh/km)
124,2748,7144,1664,0.056,861,2802,30.0,0.19,6317,5883,138,0.031,1881,7403,32.0,0.16,9751,8450,7337,0.036,3588,855,23.0,0.195,13507,3912,1722,0.032,25,3412,22.5,0.16,17104,6738,3830,0.048,1065,1462,26.5,0.195,20958,2289,7908,0.044,7347,4431,22.0,0.17,24351,7987,5352,0.032,678,2624,22.0,0.195,27819,5459,3132,0.05,3505,6492,26.5,0.16,31616,4116,2687,0.053,5465,4311,22.5,0.21,34982,841,6051,0.032,1341,8916,23.0,0.165,38797,3340,7055,0.044,57,2029,23.0,0.21,42229,6124,5506,0.055,3218,5328,23.0,0.19,46241,3708,4085,0.037,9736,404,23.0,0.185,49355,1844,6195,0.032,5295,1347,31.5,0.205,52956,4542,2597,0.056,7335,9364,26.5,0.185,56842,60,1446,0.059,4469,2875,27.0,0.165,60403,8669,2026,0.049,1906,1890,31.5,0.205,63834,6826,7298,0.048,3499,1953,29.0,0.2,67695,1161,3197,0.044,195,7521,22.5,0.21,71270,1790,1649,0.046,7933,7965,29.0,0.2,74866,6031,8908,0.042,3682,1880,26.5,0.195,78335,8466,4631,0.04,6324,6592,27.0,0.2,82004,1832,75,0.039,2920,4461,29.0,0.16,85432,6260,3631,0.057,2387,2519,22.0,0.185
125,2757,3155,6811,0.035,2101,5303,27.0,0.185,6334,2569,5825,0.058,8196,6942,29.5,0.21,9757,3621,7906,0.056,2820,4471,26.5,0.21,13526,6788,5633,0.033,8086,9814,29.5,0.18,17109,247,4110,0.055,4779,8026,29.5,0.19,20968,8422,3745,0.048,4081,6316,27.0,0.16,24365,2644,4196,0.048,9888,5692,26.5,0.16,27846,7773,1349,0.034,8013,8634,32.0,0.185,31627,2878,956,0.039,6855,5080,29.0,0.19,34996,8531,7412,0.049,9649,9887,31.5,0.21,38843,4323,7426,0.059,2199,1,30.0,0.18,42254,7976,7422,0.048,9171,9531,27.0,0.16,46246,683,4917,0.038,5139,9874,29.0,0.19,49406,4364,6211,0.037,6,866,23.0,0.205,52983,5297,6807,0.04,5579,7865,26.5,0.18,56861,4656,7856,0.041,5359,5629,27.0,0.195,60411,7236,4282,0.059,513,1627,31.5,0.195,63850,7559,6492,0.048,4849,6546,29.5,0.17,67743,4026,7513,0.041,8321,1626,26.5,0.16,71275,944,2033,0.057,5710,5910,29.5,0.205,74918,8832,1105,0.047,5805,6978,29.5,0.205,78340,8064,6287,0.031,8850,7710,32.0,0.21,82029,7719,256,0.039,9543,4054,23.0,0.21,85438,6473,2573,0.053,9282,9129,23.0,0.21
126,2778,7871,7817,0.044,6366,5784,32.0,0.16,6335,5069,1945,0.051,7876,9447,32.0,0.18,9759,7334,4889,0.057,1494,3411,22.0,0.165,13534,7531,1885,0.042,8998,4955,30.0,0.19,17110,3689,1285,0.036,7932,3122,29.5,0.2,20992,1129,6458,0.038,333,8419,30.0,0.19,24421,5092,4909,0.044,985,4171,29.5,0.195,27860,4512,6722,0.034,2099,3480,29.5,0.2,31656,6024,2539,0.049,1485,2597,32.0,0.165,35004,8257,1335,0.032,6771,6242,31.5,0.195,38847,8954,341,0.034,9135,6417,29.0,0.205,42292,2982,5911,0.044,6018,6938,22.5,0.16,46278,5246,5510,0.059,666,1557,26.5,0.185,49419,5009,3532,0.036,1175,1489,31.5,0.16,53049,5940,4238,0.057,1194,2153,32.0,0.195,56889,7625,8861,0.037,8886,1651,30.0,0.2,60429,1202,5472,0.037,3331,1863,22.0,0.205,63851,7754,1485,0.033,576,7769,31.5,0.185,67764,7318,6748,0.036,4800,2731,23.0,0.21,71299,6586,2926,0.056,9004,5237,31.5,0.165,74953,1639,1478,0.046,5163,186,23.0,0.185,78342,3991,2282,0.055,4486,7714,23.0,0.16,82034,7772,4863,0.051,1702,9646,23.0,0.205,85441,6720,5319,0.042,4105,7104,26.5,0.18
127,2828,3864,8007,0.051,3322,9294,22.5,0.165,6348,151,7276,0.047,9074,6070,31.5,0.2,9792,3351,571,0.059,7547,3064,30.0,0.19,13536,4702,5322,0.043,4457,7957,31.5,0.17,17116,3136,1969,0.045,6138,7048,30.0,0.17,21003,7116,2392,0.048,5821,1006,31.5,0.165,24426,7940,4844,0.059,7786,8536,31.5,0.21,27882,950,4884,0.048,727,2051,23.0,0.21,31662,1379,4738,0.047,3424,6471,32.0,0.17,35007,3047,2886,0.045,2246,4845,31.5,0.2,38851,2773,2470,0.047,9303,3560,22.0,0.165,42388,3181,1773,0.058,6577,2894,29.5,0.205,46289,7426,483,0.039,1630,9799,22.5,0.19,49482,4046,2159,0.054,7476,5801,23.0,0.205,53064,2968,535,0.052,8252,6474,26.5,0.18,56900,6536,1346,0.051,8726,392,30.0,0.19,60435,7940,4332,0.031,7599,3291,27.0,0.165,63878,6898,4989,0.059,7253,5555,22.5,0.19,67782,1995,896,0.056,7775,622,30.0,0.205,71321,238,3391,0.041,8228,961,23.0,0.16,74976,3084,5403,0.053,9585,7149,22.0,0.185,78358,2733,4451,0.055,4584,7138,29.5,0.185,82037,3259,7607,0.06,5408,3718,23.0,0.21,85503,2174,8037,0.05,8545,9598,22.5,0.21
128,2876,7921,580,0.04,8252,3946,29.5,0.185,6353,1940,8793,0.044,5828,5854,29.5,0.18,9832,644,362,0.037,5214,1642,22.0,0.195,13546,8379,406,0.042,4535,7142,23.0,0.195,17133,4484,3466,0.036,7473,7341,26.5,0.195,21012,2930,3108,0.059,6341,7309,32.0,0.205,24442,8698,8053,0.043,216,111,23.0,0.17,27931,861,8711,0.047,728,8667,26.5,0.18,31686,6133,2301,0.04,5132,8215,31.5,0.18,35059,2540,3868,0.042,9686,3030,23.0,0.16,38858,3748,7231,0.052,2272,2836,22.5,0.165,42390,2652,6406,0.034,8564,865,30.0,0.17,46308,689,4833,0.058,8714,9354,32.0,0.205,49542,5728,2066,0.041,784,2864,23.0,0.16,53071,6102,2433,0.048,7247,2640,26.5,0.165,56964,607,415,0.045,1908,7310,31.5,0.19,60438,743,3468,0.059,2821,7248,32.0,0.19,63913,8677,1144,0.048,5545,5374,29.0,0.195,67825,8344,8527,0.052,3594,7905,27.0,0.21,71331,6726,6964,0.04,5213,6480,31.5,0.18,74994,7281,8970,0.041,8685,3728,29.0,0.19,78443,617,2462,0.037,3083,1273,29.5,0.18,82122,3597,4589,0.059,519,633,30.0,0.17,85525,2875,4516,0.047,5034,6184,30.0,0.16
129,2895,6846,4782,0.052,4421,8738,22.5,0.18,6436,5768,1744,0.031,9407,7428,29.0,0.165,9867,7625,7713,0.031,3830,9534,31.5,0.17,13586,8419,458,0.053,5762,7540,30.0,0.165,17152,5459,3169,0.042,991,543,26.5,0.17,21064,4630,2107,0.048,2585,6355,32.0,0.17,24444,6310,3582,0.057,416,9039,30.0,0.195,27945,1047,1582,0.042,6142,4308,22.0,0.185,31695,7591,3972,0.035,9576,8742,32.0,0.2,35125,5195,1761,0.058,5480,1358,27.0,0.21,38865,1839,6290,0.057,8056,5330,32.0,0.195,42391,4186,7599,0.05,6673,6040,32.0,0.19,46312,6570,7751,0.058,8155,3126,29.5,0.165,49561,2539,4720,0.033,6260,3977,27.0,0.165,53106,87,8537,0.038,2085,5550,27.0,0.19,56965,7466,4984,0.044,6998,1033,26.5,0.21,60503,793,8196,0.036,5842,602,26.5,0.205,63950,4570,3093,0.033,7383,3220,32.0,0.2,67862,68,4531,0.033,8426,6091,30.0,0.195,71351,617,1978,0.047,171,2030,29.5,0.2,74995,4420,223,0.036,3799,6197,29.5,0.185,78451,4995,3033,0.044,5711,9018,27.0,0.2,82137,7313,8346,0.052,6122,3577,31.5,0.18,85547,3717,8941,0.035,4313,7032,29.0,0.205
130,2918,5302,4707,0.033,5897,6445,32.0,0.185,6442,5546,2724,0.044,7864,6152,29.5,0.16,9894,6933,394,0.057,3974,2442,32.0,0.165,13601,7943,6029,0.043,6643,8127,27.0,0.17,17159,2598,8096,0.044,3576,6742,22.5,0.17,21065,580,2795,0.043,1194,1466,30.0,0.185,24455,5197,4495,0.05,8270,2084,29.0,0.2,27952,6475,6887,0.056,5434,2146,23.0,0.18,31706,3884,5029,0.032,8786,7415,22.0,0.185,35134,5533,3119,0.041,3751,7445,22.5,0.165,38880,2498,3445,0.036,5582,4068,27.0,0.16,42405,1347,8092,0.035,5800,7150,30.0,0.185,46322,7018,39,0.057,7619,2769,26.5,0.16,49580,1309,3250,0.059,2848,1798,22.0,0.195,53143,7013,244,0.056,8941,3277,30.0,0.2,57021,3008,1237,0.042,7754,3157,27.0,0.195,60507,2298,2695,0.037,6216,540,30.0,0.19,63950,4241,1797,0.032,5588,8110,32.0,0.205,67868,5274,1510,0.058,11,4308,31.5,0.16,71361,4835,4782,0.042,892,9926,22.0,0.165,75013,8481,3575,0.039,3108,5943,29.5,0.205,78463,8834,6833,0.059,4571,3440,22.0,0.21,82138,406,82,0.045,8814,7500,23.0,0.165,85563,1044,876,0.058,218,3745,31.5,0.21
131,2987,7930,2896,0.032,8614,8641,30.0,0.2,6449,3988,4168,0.046,8516,9064,26.5,0.205,9949,1098,2088,0.031,4141,476,29.0,0.185,13608,8153,6174,0.05,8421,8517,29.0,0.195,17159,7385,6970,0.057,7334,5016,32.0,0.165,21099,2434,901,0.036,1930,992,22.0,0.16,24476,3284,5212,0.056,1705,9350,30.0,0.17,27954,5252,8178,0.033,3269,7099,30.0,0.17,31719,2420,6914,0.042,1072,1764,23.0,0.19,35136,3768,3961,0.033,6871,9629,26.5,0.205,38911,8406,6601,0.058,8664,2940,29.5,0.17,42409,8625,373,0.05,1894,5919,22.0,0.185,46344,1095,3239,0.036,8596,4768,22.5,0.16,49648,230,6872,0.053,1696,1007,22.5,0.17,53182,4869,1277,0.058,1137,4290,30.0,0.17,57031,8479,5217,0.054,3040,4060,23.0,0.2,60518,8475,7775,0.031,1803,4656,26.5,0.17,63964,1475,6139,0.048,2850,1247,29.5,0.185,67869,1513,7343,0.038,6331,1964,32.0,0.21,71365,8116,2701,0.059,6397,5710,32.0,0.21,75020,4973,2081,0.043,2144,471,22.5,0.185,78488,287,3528,0.043,8032,261,32.0,0.2,82176,4149,3976,0.05,8542,6160,30.0,0.21,85585,2160,4958,0.035,4570,6737,30.0,0.165
132,3024,1193,3156,0.049,9937,3712,27.0,0.16,6455,3105,2950,0.054,4060,9484,22.5,0.19,9981,4542,7498,0.04,4374,7714,22.5,0.19,13657,2966,3650,0.034,2915,3461,26.5,0.165,17178,201,1783,0.052,2576,6919,22.5,0.195,21107,7288,3433,0.049,1607,3960,23.0,0.185,24501,333,5129,0.034,2258,2074,30.0,0.21,27967,2000,7385,0.036,5030,567,27.0,0.165,31721,2373,7301,0.033,9527,414,22.0,0.195,35178,1817,1982,0.034,431,162,22.0,0.16,38936,7680,979,0.032,5484,4489,32.0,0.16,42483,1501,4447,0.05,2737,9947,31.5,0.16,46351,7637,6600,0.039,9983,2143,30.0,0.185,49745,8480,251,0.037,512,9961,26.5,0.205,53198,5828,7796,0.036,7150,6056,26.5,0.16,57042,3557,4017,0.041,8566,2803,29.5,0.21,60539,1203,3887,0.036,3279,6606,26.5,0.16,63969,7559,3572,0.053,7127,2994,29.0,0.18,67873,9,7002,0.049,2442,8815,30.0,0.2,71402,3397,2146,0.051,2812,6811,22.5,0.16,75037,222,6495,0.033,9744,7719,29.5,0.195,78498,2298,1241,0.04,8868,631,27.0,0.19,82195,3617,6994,0.046,7090,1815,29.0,0.195,85613,4007,7163,0.052,2311,8451,29.0,0.195
133,3036,8137,1298,0.039,857,5411,29.5,0.16,6456,4501,824,0.052,3663,7760,30.0,0.2,10041,3644,7428,0.03,4922,3404,27.0,0.2,13679,3183,3224,0.06,6161,7540,22.0,0.17,17202,483,1543,0.052,879,5482,30.0,0.16,21115,7192,1522,0.055,5449,502,29.5,0.195,24504,3915,858,0.052,8934,1001,29.5,0.16,27977,5461,1750,0.034,653,4301,23.0,0.18,31758,7100,7447,0.035,3867,8223,30.0,0.205,35270,4886,3041,0.037,5204,6945,23.0,0.19,38949,6460,1615,0.057,2498,8115,29.5,0.21,42525,8810,6419,0.043,4671,625,29.5,0.21,46354,8374,6074,0.049,8991,1331,22.5,0.16,49749,1371,7521,0.057,7252,7521,30.0,0.18,53224,6606,8423,0.053,8334,5115,22.0,0.195,57057,146,8630,0.053,9060,1998,22.5,0.165,60581,8633,7094,0.049,1366,2063,22.5,0.185,64042,7063,7415,0.059,2292,9935,32.0,0.185,67887,8199,4024,0.044,8647,6360,27.0,0.185,71436,6018,2311,0.048,1179,2773,22.0,0.17,75041,709,2490,0.037,4983,8366,30.0,0.2,78508,8015,2253,0.047,8825,5823,22.5,0.185,82202,285,4313,0.05,71,8163,31.5,0.165,85625,509,5949,0.037,2572,7878,22.0,0.165
134,3042,2562,6556,0.049,2998,7238,29.0,0.21,6462,6418,6410,0.058,9105,3920,32.0,0.2,10056,5018,8980,0.052,249,907,23.0,0.2,13702,7027,1657,0.031,5309,2273,27.0,0.2,17218,7697,675,0.035,7859,9647,22.5,0.195,21121,1688,6640,0.05,1862,4347,23.0,0.205,24522,4295,72,0.041,3539,1370,32.0,0.205,28000,6080,3122,0.057,1063,7538,29.0,0.2,31806,7032,1773,0.056,820,1844,31.5,0.185,35272,2877,3099,0.054,2068,7309,29.5,0.165,38976,6563,3850,0.035,978,7910,30.0,0.21,42533,3133,2958,0.035,8934,8222,27.0,0.19,46374,1400,7642,0.052,1136,5770,29.0,0.17,49765,8610,3330,0.043,8382,9668,22.0,0.205,53225,5906,7404,0.038,9546,9230,26.5,0.18,57066,3023,852,0.044,7044,4580,29.0,0.195,60615,1848,964,0.05,5788,306,26.5,0.19,64130,6951,6388,0.043,2750,2621,30.0,0.2,67915,6470,8088,0.056,1329,1786,23.0,0.16,71458,6400,2416,0.043,1163,1419,30.0,0.205,75041,5165,8917,0.047,6710,4087,27.0,0.2,78515,8451,8540,0.043,1478,503,31.5,0.19,82207,8980,4359,0.05,9115,2875,30.0,0.165,85630,3199,186,0.043,2004,237,22.0,0.205
135,3043,925,3171,0.047,536,3681,29.5,0.21,6480,3790,4305,0.054,6205,6114,22.0,0.21,10061,1757,5500,0.044,9989,7310,23.0,0.19,13756,1908,3878,0.052,4357,9501,29.5,0.19,17276,4406,5346,0.058,4604,4862,31.5,0.165,21137,964,8313,0.054,1277,7417,22.5,0.21,24523,1539,3380,0.053,9875,5829,26.5,0.19,28012,6794,5119,0.04,4297,4479,29.5,0.2,31825,177,4443,0.036,5000,4981,31.5,0.2,35308,6075,7064,0.053,3112,4905,26.5,0.205,39015,7395,3159,0.046,8574,7846,26.5,0.19,42578,4587,2871,0.05,8647,5343,29.0,0.2,46381,6019,3605,0.056,2187,4563,23.0,0.195,49786,5640,5814,0.047,1505,7976,22.5,0.2,53238,6119,4886,0.059,6198,9516,29.5,0.185,57085,1060,7503,0.044,3255,5690,26.5,0.19,60638,2159,8698,0.043,867,3466,22.5,0.16,64163,4482,3893,0.044,8448,795,29.0,0.17,67926,6897,681,0.052,2282,5995,31.5,0.195,71479,6446,6513,0.045,670,9860,32.0,0.2,75051,6620,2408,0.032,6735,7073,22.5,0.195,78525,1945,1349,0.058,3517,7438,26.5,0.17,82218,1997,4148,0.033,8802,1019,27.0,0.165,85685,22,3742,0.037,2345,462,23.0,0.18
136,3066,2519,4949,0.057,229,3485,27.0,0.165,6504,3180,709,0.044,6150,5188,22.5,0.2,10063,7383,2284,0.053,3191,9321,29.5,0.185,13810,130,8452,0.04,836,1053,23.0,0.195,17289,5461,3294,0.035,1884,2444,31.5,0.16,21163,3602,6980,0.038,6427,5145,26.5,0.2,24541,3409,214,0.047,9527,2871,23.0,0.205,28012,147,8047,0.038,8300,6414,31.5,0.185,31833,836,4830,0.045,6992,9663,22.5,0.19,35333,6383,1455,0.057,2400,9878,30.0,0.18,39046,380,5509,0.048,4368,5729,23.0,0.16,42591,3223,2744,0.054,9746,3082,31.5,0.195,46400,6818,817,0.038,6931,8810,27.0,0.195,49800,172,3951,0.053,6417,3079,29.0,0.2,53252,720,138,0.04,8440,5530,29.0,0.165,57107,4884,5053,0.031,6113,1652,29.5,0.185,60657,4254,7993,0.031,2982,6427,27.0,0.195,64187,3620,1514,0.031,3104,8662,26.5,0.2,67931,5942,7509,0.059,7609,6095,23.0,0.165,71506,1265,7364,0.04,6918,5274,29.0,0.16,75102,2302,6022,0.049,7052,5346,27.0,0.16,78551,5433,2250,0.056,6283,7099,22.5,0.205,82241,4552,1435,0.032,889,2691,23.0,0.16,85691,8882,4443,0.039,7844,1981,26.5,0.185
137,3091,3906,4374,0.041,5739,4983,31.5,0.2,6504,8193,2981,0.055,5629,8481,26.5,0.165,10090,4483,8043,0.035,7750,6414,29.5,0.185,13823,8673,443,0.052,7872,4309,26.5,0.17,17296,6674,6737,0.037,3771,1058,29.5,0.205,21180,3082,587,0.047,4396,3052,22.5,0.19,24584,1406,37,0.049,9291,8822,22.0,0.185,28020,6285,5118,0.058,2948,1273,22.5,0.165,31859,3031,7025,0.042,6509,1199,29.5,0.165,35335,8470,6754,0.031,6315,9046,31.5,0.185,39052,4198,5106,0.033,6663,7572,22.5,0.205,42600,672,4380,0.045,9046,4744,26.5,0.19,46442,5243,8583,0.048,765,1384,27.0,0.17,49813,6654,8980,0.036,7159,4896,23.0,0.19,53277,7759,1211,0.054,3177,3015,31.5,0.19,57119,6915,577,0.042,6136,2042,23.0,0.195,60660,7332,767,0.037,2957,4696,31.5,0.19,64196,5841,5554,0.035,6937,4040,31.5,0.16,67937,6444,2805,0.034,3175,9765,23.0,0.195,71518,6693,1742,0.041,1236,97,22.0,0.165,75126,8129,6763,0.037,5536,3784,29.0,0.19,78561,6796,3965,0.058,7941,4645,31.5,0.19,82251,3385,8647,0.059,9668,5187,26.5,0.2,85729,3593,8439,0.035,2551,4244,26.5,0.195
138,3119,5205,2786,0.049,8852,1958,31.5,0.21,6515,7807,7421,0.039,5875,9898,23.0,0.205,10111,1034,5755,0.06,7203,3651,26.5,0.2,13844,2798,2399,0.056,6082,4875,26.5,0.205,17318,8740,1703,0.058,5984,8157,29.5,0.195,21198,1773,5182,0.052,9353,6890,22.5,0.2,24647,7848,88,0.048,1307,6669,23.0,0.185,28112,4277,2060,0.043,9527,5710,29.0,0.18,31863,7619,7036,0.06,9090,5624,29.5,0.195,35360,623,7666,0.056,5303,5367,31.5,0.2,39096,4179,2971,0.058,5319,1016,23.0,0.195,42615,7055,2762,0.041,3269,5412,31.5,0.205,46480,4180,7335,0.055,1572,2849,23.0,0.17,49856,444,7741,0.034,6393,4379,22.5,0.2,53309,4517,1140,0.042,2094,8070,29.0,0.165,57125,8110,4568,0.041,2118,648,26.5,0.21,60662,97,2146,0.057,9840,2779,22.5,0.18,64235,5272,5608,0.042,7053,4142,22.0,0.21,67977,2557,6129,0.057,1523,9985,27.0,0.21,71523,3591,8283,0.035,4912,8798,29.0,0.205,75128,5680,3291,0.039,1609,3691,22.5,0.165,78596,5433,2682,0.034,6804,8426,29.5,0.205,82262,1816,5114,0.043,259,9439,29.0,0.16,85759,5198,3858,0.045,92,7175,29.5,0.185
139,3174,1752,4226,0.047,8576,812,22.5,0.19,6525,8001,5893,0.032,425,7152,29.5,0.2,10173,2971,8505,0.043,4508,3860,30.0,0.17,13886,7088,1958,0.043,1949,7468,29.0,0.165,17340,6996,8643,0.06,8332,808,30.0,0.16,21200,6849,8750,0.037,5943,4182,26.5,0.185,24729,8393,2880,0.042,9438,7662,30.0,0.205,28146,5579,6361,0.035,1520,6102,29.0,0.2,31954,6374,2814,0.036,6534,5150,32.0,0.2,35375,6965,829,0.051,1173,7695,27.0,0.17,39139,1333,4016,0.054,1062,2775,23.0,0.205,42625,5204,1481,0.052,6473,4613,30.0,0.165,46484,3373,1115,0.042,403,7146,29.0,0.195,49856,5392,3713,0.056,8334,4184,31.5,0.16,53313,7043,4875,0.056,2434,9719,26.5,0.19,57125,8700,7376,0.034,3694,7275,30.0,0.19,60668,3784,8002,0.036,4107,5748,23.0,0.205,64275,7097,8897,0.058,7972,9390,29.0,0.16,68009,5314,3832,0.03,2169,5654,29.0,0.21,71530,8393,3870,0.036,723,7521,29.5,0.205,75136,924,5980,0.035,2215,1705,30.0,0.185,78627,48,8285,0.036,3531,6967,22.0,0.2,82282,5385,7601,0.039,4080,4482,26.5,0.205,85772,8505,8232,0.06,6961,6910,31.5,0.195
140,3192,1737,8,0.05,3968,1208,32.0,0.195,6531,2195,2122,0.031,2887,9585,27.0,0.19,10193,7577,6576,0.04,7411,4734,23.0,0.16,13894,6135,3713,0.033,1159,6663,22.0,0.16,17340,5392,1212,0.037,4399,5350,27.0,0.2,21217,772,6363,0.035,5378,1501,31.5,0.2,24739,4860,4281,0.055,907,9329,22.5,0.2,28193,7043,1831,0.037,4719,533,22.0,0.16,31961,5261,867,0.057,8002,9451,29.5,0.18,35393,7126,5843,0.041,73,724,32.0,0.18,39184,4090,5820,0.052,3098,2527,30.0,0.195,42633,2948,8866,0.031,2834,1916,27.0,0.195,46491,8245,926,0.051,5741,2745,22.5,0.17,49887,1903,5037,0.039,8776,5006,32.0,0.205,53349,4133,2627,0.053,1404,4889,22.0,0.2,57126,8540,2090,0.054,6197,2403,29.5,0.165,60669,6369,1723,0.033,2282,7008,26.5,0.185,64275,6301,6893,0.03,2514,1337,27.0,0.17,68042,3798,8351,0.05,1393,2757,23.0,0.185,71532,546,2188,0.03,1344,2775,29.0,0.21,75143,6341,5454,0.04,8999,4264,22.0,0.205,78697,7141,5660,0.045,5013,8591,22.0,0.195,82289,3004,8301,0.058,9567,5060,32.0,0.18,85838,5516,6301,0.042,7588,8908,26.5,0.16
141,3202,6341,3218,0.057,778,1078,23.0,0.205,6538,4734,7865,0.056,9486,9024,29.0,0.21,10243,2060,4215,0.06,5490,8234,22.5,0.19,13931,4528,1111,0.046,7865,9602,23.0,0.165,17344,8711,5431,0.051,9762,6078,30.0,0.17,21225,1685,3678,0.037,7684,468,22.5,0.165,24757,5108,6079,0.046,3379,4587,30.0,0.18,28202,4003,6064,0.036,4826,209,29.0,0.17,31962,8630,8419,0.042,700,5088,23.0,0.19,35407,3589,2393,0.033,5938,9265,32.0,0.19,39196,7282,778,0.051,4995,2461,29.5,0.195,42636,7111,5276,0.038,4847,2581,32.0,0.165,46497,2699,2707,0.041,8322,5746,23.0,0.165,49912,4158,870,0.057,2972,1127,31.5,0.185,53352,6925,2153,0.031,5606,7385,22.5,0.19,57127,8580,7913,0.054,9891,8193,22.0,0.18,60670,204,4764,0.043,1988,9949,22.5,0.21,64303,8402,8446,0.05,683,7116,29.5,0.2,68050,5357,870,0.054,778,6649,31.5,0.195,71557,7873,4931,0.037,7142,1052,26.5,0.165,75155,7847,8296,0.052,1097,4271,23.0,0.18,78703,2306,314,0.037,504,118,27.0,0.17,82314,7851,268,0.056,6624,2506,29.0,0.21,85852,7540,4605,0.038,484,6615,30.0,0.195
142,3211,1111,5997,0.034,4514,8134,29.5,0.165,6573,122,5823,0.056,963,1592,26.5,0.16,10260,133,5154,0.03,6099,0,27.0,0.18,13939,2753,2793,0.05,9380,7525,32.0,0.21,17371,7411,2978,0.046,4997,4614,30.0,0.16,21228,4061,2436,0.038,6524,9103,26.5,0.18,24761,3969,2634,0.057,5669,8813,31.5,0.16,28260,3004,1238,0.045,1528,2182,23.0,0.165,31982,6722,2597,0.035,2753,3396,22.0,0.21,35414,6629,6502,0.054,9165,9615,29.0,0.17,39242,290,1104,0.059,791,4970,32.0,0.205,42655,1916,706,0.057,1898,232,32.0,0.2,46512,5876,4343,0.052,1042,8183,29.0,0.165,49971,3254,5859,0.054,1202,8583,32.0,0.16,53363,3398,1881,0.051,5596,8695,22.5,0.195,57140,4823,8479,0.03,5130,5729,29.5,0.17,60700,5781,2983,0.033,5637,5458,32.0,0.21,64341,3228,8136,0.043,7874,473,23.0,0.16,68055,709,375,0.047,674,632,23.0,0.16,71595,254,2379,0.032,3786,2084,29.0,0.195,75167,6872,4580,0.047,2378,4130,26.5,0.195,78728,2840,8022,0.031,9275,1231,23.0,0.17,82330,4121,175,0.045,5271,8872,23.0,0.165,85875,1510,5020,0.031,6832,3449,29.5,0.18
