index,randomTime0(seconds),randomX0(meters),randomY0(meters),soc0,destX0(meters),destY0(meters),batteryCapacityUser0(kwh),ecrUser0(kwh/km),randomTime1(seconds),randomX1(meters),randomY1(meters),soc1,destX1(meters),destY1(meters),batteryCapacityUser1(kwh),ecrUser1(kwh/km),randomTime2(seconds),randomX2(meters),randomY2(meters),soc2,destX2(meters),destY2(meters),batteryCapacityUser2(kwh),ecrUser2(kwh/km),randomTime3(seconds),randomX3(meters),randomY3(meters),soc3,destX3(meters),destY3(meters),batteryCapacityUser3(kwh),ecrUser3(kwh/km),randomTime4(seconds),randomX4(meters),randomY4(meters),soc4,destX4(meters),destY4(meters),batteryCapacityUser4(kwh),ecrUser4(kwh/km),randomTime5(seconds),randomX5(meters),randomY5(meters),soc5,destX5(meters),destY5(meters),batteryCapacityUser5(kwh),ecrUser5(kwh/km),randomTime6(seconds),randomX6(meters),randomY6(meters),soc6,destX6(meters),destY6(meters),batteryCapacityUser6(kwh),ecrUser6(kwh/km),randomTime7(seconds),randomX7(meters),randomY7(meters),soc7,destX7(meters),destY7(meters),batteryCapacityUser7(kwh),ecrUser7(kwh/km),randomTime8(seconds),randomX8(meters),randomY8(meters),soc8,destX8(meters),destY8(meters),batteryCapacityUser8(kwh),ecrUser8(kwh/km),randomTime9(seconds),randomX9(meters),randomY9(meters),soc9,destX9(meters),destY9(meters),batteryCapacityUser9(kwh),ecrUser9(kwh/km),randomTime10(seconds),randomX10(meters),randomY10(meters),soc10,destX10(meters),destY10(meters),batteryCapacityUser10(kwh),ecrUser10(kwh/km),randomTime11(seconds),randomX11(meters),randomY11(meters),soc11,destX11(meters),destY11(meters),batteryCapacityUser11(kwh),ecrUser11(kwh/km),randomTime12(seconds),randomX12(meters),randomY12(meters),soc12,destX12(meters),destY12(meters),batteryCapacityUser12(kwh),ecrUser12(kwh/km),randomTime13(seconds),randomX13(meters),randomY13(meters),soc13,destX13(meters),destY13(meters),batteryCapacityUser13(kwh),ecrUser13(kwh/km),randomTime14(seconds),randomX14(meters),randomY14(meters),soc14,destX14(meters),destY14(meters),batteryCapacityUser14(kwh),ecrUser14(kwh/km),randomTime15(seconds),randomX15(meters),randomY15(meters),soc15,destX15(meters),destY15(meters),batteryCapacityUser15(kwh),ecrUser15(kwh/km),randomTime16(seconds),randomX16(meters),randomY16(meters),soc16,destX16(meters),destY16(meters),batteryCapacityUser16(kwh),ecrUser16(kwh/km),randomTime17(seconds),randomX17(meters),randomY17(meters),soc17,destX17(meters),destY17(meters),batteryCapacityUser17(kwh),ecrUser17(kwh/km),randomTime18(seconds),randomX18(meters),randomY18(meters),soc18,destX18(meters),destY18(meters),batteryCapacityUser18(kwh),ecrUser18(kwh/km),randomTime19(seconds),randomX19(meters),randomY19(meters),soc19,destX19(meters),destY19(meters),batteryCapacityUser19(kwh),ecrUser19(kwh/km),randomTime20(seconds),randomX20(meters),randomY20(meters),soc20,destX20(meters),destY20(meters),batteryCapacityUser20(kwh),ecrUser20(kwh/km),randomTime21(seconds),randomX21(meters),randomY21(meters),soc21,destX21(meters),destY21(meters),batteryCapacityUser21(kwh),ecrUser21(kwh/km),randomTime22(seconds),randomX22(meters),randomY22(meters),soc22,destX22(meters),destY22(meters),batteryCapacityUser22(kwh),ecrUser22(kwh/km),randomTime23(seconds),randomX23(meters),randomY23(meters),soc23,destX23(meters),destY23(meters),batteryCapacityUser23(kwh),ecrUser23(kwh/km)
124,2834,4981,4022,0.043,2993,7282,32.0,0.185,6240,8546,6019,0.03,5338,5087,26.5,0.16,9883,6610,1532,0.054,8850,4721,29.0,0.195,13683,8801,1222,0.042,4284,825,26.5,0.2,17197,7434,6895,0.038,5053,921,23.0,0.195,20751,4891,2527,0.057,4153,3709,23.0,0.165,24579,8449,1427,0.058,6752,9726,29.5,0.185,27901,5631,1061,0.036,238,5743,32.0,0.19,31538,2414,2651,0.054,1414,1854,22.0,0.16,35146,2922,1059,0.057,9192,398,30.0,0.165,39060,6104,6849,0.058,7195,5883,31.5,0.205,42325,3219,2794,0.054,100,8992,26.5,0.19,45917,8249,5184,0.035,3318,3355,26.5,0.185,49555,8762,1512,0.052,2149,2648,26.5,0.18,52969,8083,7311,0.034,1206,7639,27.0,0.205,56699,6504,7029,0.047,9130,4541,29.5,0.21,60407,4564,2054,0.032,7575,231,22.5,0.18,63738,6574,3274,0.039,2344,3014,23.0,0.16,67425,219,3665,0.038,1289,204,26.5,0.2,71036,695,1261,0.044,8438,5511,22.5,0.18,74873,3342,6094,0.048,2013,3678,22.5,0.21,78331,977,1851,0.042,2414,6431,26.5,0.18,81985,3384,2393,0.047,2174,8333,22.5,0.16,85661,4558,838,0.039,4280,3835,32.0,0.185
125,2891,1542,5565,0.055,7460,3679,32.0,0.165,6272,574,1726,0.052,9,3000,29.0,0.21,9949,3010,5695,0.038,1111,9117,26.5,0.18,13684,3883,277,0.056,5218,8483,27.0,0.21,17240,4573,7906,0.044,7878,3279,26.5,0.185,20769,3263,5387,0.032,3417,704,27.0,0.2,24586,8701,3468,0.058,4121,9292,22.5,0.185,27995,6265,8833,0.045,9466,3694,29.0,0.18,31557,3086,7771,0.05,1630,8416,22.5,0.17,35160,321,113,0.055,9345,8682,26.5,0.165,39073,396,5544,0.06,2024,307,30.0,0.17,42341,8864,6425,0.056,377,9453,26.5,0.19,45949,2229,8151,0.033,5708,5208,26.5,0.16,49573,3900,3074,0.051,2688,9353,29.5,0.16,52972,2818,1875,0.045,6969,5526,29.0,0.2,56706,8188,4076,0.033,4721,4949,29.5,0.185,60408,6449,5719,0.032,6321,8436,23.0,0.2,63745,5015,7617,0.049,5425,7502,22.5,0.17,67448,813,1429,0.055,3955,3722,22.5,0.185,71068,6171,3758,0.041,6072,2032,26.5,0.16,74875,7108,3290,0.031,4488,1413,23.0,0.205,78335,7733,887,0.045,6447,6227,31.5,0.17,81989,3129,8230,0.047,9724,7659,27.0,0.19,85668,6697,7738,0.057,942,4537,30.0,0.18
126,2901,6405,4414,0.048,3261,2885,29.5,0.195,6292,5890,5894,0.034,8872,5021,29.5,0.205,9968,6132,420,0.052,9230,762,22.5,0.205,13735,4745,1584,0.054,2517,6617,29.5,0.21,17246,4615,2252,0.031,5511,9273,29.0,0.205,20776,8318,2437,0.058,9129,8618,23.0,0.16,24591,2964,2186,0.049,2071,539,29.0,0.18,28020,6918,106,0.048,7434,2176,22.5,0.205,31585,3170,6757,0.047,7820,2984,22.0,0.17,35160,1110,7039,0.048,4315,8392,30.0,0.19,39102,3002,6418,0.052,1776,6223,30.0,0.21,42352,5675,6370,0.039,4968,1786,29.0,0.16,45984,4171,2733,0.048,8854,8783,22.0,0.185,49573,3466,6121,0.036,274,1301,31.5,0.19,52972,1583,8831,0.042,7351,772,29.0,0.2,56709,5875,5482,0.057,8535,347,22.5,0.205,60420,6650,7936,0.053,943,1998,32.0,0.195,63775,2978,2257,0.032,5437,6989,32.0,0.16,67458,3658,1146,0.032,8695,1779,22.5,0.205,71069,5662,6112,0.034,223,8732,32.0,0.17,74877,1315,2990,0.031,5707,2853,31.5,0.205,78352,5175,2625,0.052,9626,8628,26.5,0.165,82003,4544,3093,0.04,828,4218,22.5,0.18,85668,606,1471,0.059,7175,913,26.5,0.17
127,2908,2208,6103,0.052,2973,9150,22.0,0.17,6302,6283,2998,0.038,398,3245,32.0,0.195,9973,599,7330,0.041,2628,650,22.0,0.165,13745,8363,709,0.043,2786,7913,29.0,0.2,17256,7345,4519,0.045,2049,7525,31.5,0.205,20779,350,6375,0.03,6976,4416,22.5,0.195,24620,3645,3452,0.054,4035,4816,27.0,0.17,28027,2763,8920,0.037,8443,784,22.5,0.195,31630,937,1750,0.046,4293,4298,32.0,0.21,35168,3977,4675,0.047,6324,6526,23.0,0.185,39153,3435,6846,0.056,2916,5935,23.0,0.165,42371,4498,8477,0.051,6456,1321,32.0,0.205,45991,572,7311,0.058,9647,713,32.0,0.195,49617,8517,2128,0.037,9105,1909,26.5,0.16,52975,5894,398,0.036,2074,2285,32.0,0.2,56726,6250,910,0.045,7239,5906,22.0,0.17,60430,1675,5462,0.03,5695,7842,29.5,0.17,63783,1994,3825,0.048,6909,1718,29.0,0.18,67461,4870,3394,0.049,2813,9214,29.5,0.165,71071,998,473,0.056,8657,5633,32.0,0.19,74928,5608,1270,0.047,5001,1406,30.0,0.18,78360,7959,149,0.034,141,9517,31.5,0.17,82025,4492,6214,0.059,6266,5950,27.0,0.2,85719,5173,2851,0.054,7725,1619,29.0,0.18
128,2931,6435,5979,0.034,9214,3413,30.0,0.17,6310,6446,1926,0.053,4377,8584,23.0,0.2,9973,4577,3036,0.045,4939,2140,23.0,0.16,13753,8417,7858,0.037,7291,7149,22.5,0.185,17297,4625,74,0.053,6775,8152,27.0,0.18,20780,5583,2779,0.053,8071,6979,26.5,0.195,24657,229,344,0.037,9158,1532,32.0,0.21,28045,633,7022,0.043,37,5329,27.0,0.195,31674,7182,3983,0.053,8082,2355,26.5,0.21,35198,7517,2731,0.033,2606,1654,29.5,0.17,39160,1357,8918,0.037,9463,2955,26.5,0.185,42480,8792,424,0.046,5058,7336,22.0,0.205,46003,2197,6454,0.048,4977,9228,22.5,0.185,49619,5051,4765,0.047,347,1764,22.0,0.19,53056,5732,3208,0.031,8398,6712,26.5,0.2,56762,8893,4854,0.056,4277,9568,23.0,0.165,60480,4834,2376,0.054,376,3412,27.0,0.16,63822,6007,67,0.046,7505,482,29.5,0.21,67464,1466,4540,0.057,2739,371,30.0,0.17,71106,1074,65,0.058,379,2215,27.0,0.19,74955,2627,5843,0.036,8109,2041,22.5,0.18,78425,1353,936,0.044,3778,811,31.5,0.195,82041,7116,4991,0.036,273,6480,27.0,0.18,85767,3986,537,0.034,7010,5117,26.5,0.18
129,2941,8499,4896,0.04,2440,3866,22.5,0.19,6320,1302,960,0.051,8620,5434,29.5,0.21,9999,8434,3931,0.044,5834,3919,29.0,0.16,13762,3214,849,0.047,8078,535,30.0,0.195,17303,2841,5668,0.055,426,6155,30.0,0.185,20781,3558,6457,0.035,2352,8222,23.0,0.185,24666,3048,8023,0.034,7130,8779,29.0,0.16,28083,7556,5167,0.054,5933,1523,22.0,0.165,31702,4916,1476,0.032,7204,8536,31.5,0.17,35232,2487,962,0.049,3274,5856,26.5,0.205,39163,7145,5075,0.038,2814,2205,31.5,0.185,42521,126,7847,0.045,7863,639,31.5,0.2,46027,6912,8263,0.032,1621,6734,29.5,0.205,49624,5302,2473,0.059,3995,866,22.5,0.18,53097,1274,1043,0.058,8022,7119,22.5,0.18,56770,5668,5967,0.053,7614,3553,29.5,0.195,60515,3361,1766,0.047,4914,6293,31.5,0.2,63835,5085,4330,0.03,872,9686,29.5,0.185,67473,4967,3658,0.049,8235,3884,27.0,0.21,71127,4762,1985,0.034,7545,9099,32.0,0.16,74971,1980,7398,0.04,4159,2148,29.0,0.17,78429,5009,5582,0.049,2530,5766,29.0,0.19,82045,3194,4690,0.041,9042,5121,31.5,0.2,85770,5271,8265,0.049,8807,1380,29.5,0.185
130,2945,2584,4631,0.038,5208,2071,22.0,0.195,6354,3366,4367,0.041,2688,3611,22.0,0.17,10006,4737,8845,0.042,1757,3796,27.0,0.21,13786,1232,5929,0.031,3942,6977,29.5,0.2,17319,8067,6626,0.058,6752,401,26.5,0.185,20812,4633,5012,0.052,8924,4455,30.0,0.195,24668,1949,8933,0.046,390,3167,23.0,0.18,28097,8486,6328,0.031,79,8495,27.0,0.2,31742,7981,4959,0.037,6626,7858,31.5,0.2,35255,1574,1603,0.051,1437,3111,27.0,0.16,39167,7187,1673,0.037,3490,5248,30.0,0.18,42544,5590,5589,0.037,3568,5864,32.0,0.2,46052,5589,834,0.046,6283,5849,30.0,0.195,49624,3093,3467,0.051,700,6562,22.5,0.185,53124,2444,3863,0.051,6091,1917,22.5,0.17,56803,4469,1863,0.051,9423,46,23.0,0.21,60518,6324,3149,0.043,4019,1499,26.5,0.16,63876,7004,6623,0.053,788,9561,29.5,0.2,67501,2404,6937,0.06,9421,5133,22.0,0.18,71128,5876,4547,0.042,3655,2019,22.5,0.165,74971,8263,6780,0.051,6092,5006,31.5,0.16,78439,4484,7905,0.044,6815,7768,22.5,0.195,82045,3777,4701,0.05,9393,3285,30.0,0.18,85778,5534,8178,0.045,6634,4749,32.0,0.165
131,2954,8181,7732,0.04,9607,6748,32.0,0.165,6369,3156,6426,0.057,146,1312,32.0,0.17,10030,2903,6446,0.058,7395,8700,30.0,0.195,13798,2892,1632,0.055,9208,2140,27.0,0.18,17350,1844,4860,0.052,7064,1844,29.0,0.17,20848,4694,2940,0.044,8394,4710,29.5,0.16,24710,2193,5145,0.037,8541,9221,30.0,0.21,28142,2643,7081,0.038,1193,1725,27.0,0.2,31783,8448,3703,0.056,3527,3866,29.5,0.21,35263,7196,2268,0.035,1745,3723,29.5,0.16,39189,2168,1003,0.053,3232,5102,30.0,0.17,42615,2039,7838,0.035,1464,8259,29.0,0.16,46079,7872,5967,0.031,6968,1890,31.5,0.18,49636,4003,2949,0.035,3799,5293,22.0,0.16,53131,8333,3477,0.048,2163,8827,29.5,0.185,56834,8580,1175,0.053,6835,7899,31.5,0.19,60546,1409,396,0.047,8279,4754,29.5,0.21,63893,5543,3395,0.037,1933,5099,23.0,0.2,67503,1304,4341,0.041,5749,1580,32.0,0.16,71150,514,8171,0.051,4570,9535,22.5,0.195,74987,8425,3936,0.054,3131,1929,29.5,0.205,78466,1335,6154,0.045,567,438,22.5,0.17,82058,8218,4843,0.053,5459,5941,23.0,0.165,85790,4046,646,0.032,6378,1983,32.0,0.205
132,2966,3981,7157,0.043,4512,1110,23.0,0.2,6370,2029,8756,0.055,1133,6100,29.5,0.205,10040,4944,4596,0.038,313,843,32.0,0.185,13801,1448,3611,0.03,1357,2147,32.0,0.195,17366,4599,6049,0.033,261,8722,22.0,0.18,20855,5305,7843,0.037,2474,673,29.0,0.205,24728,5859,6277,0.055,5768,2772,22.5,0.2,28170,6107,4267,0.049,1827,8353,32.0,0.165,31804,3710,8726,0.034,8157,9446,23.0,0.19,35280,6373,2295,0.043,1391,6958,29.5,0.2,39191,583,7231,0.048,2696,572,27.0,0.2,42663,6309,3048,0.054,815,3419,31.5,0.18,46169,698,14,0.034,1417,1472,31.5,0.165,49646,95,8427,0.031,1459,8974,29.5,0.205,53132,5199,805,0.038,9879,887,23.0,0.195,56835,6116,6771,0.032,3678,4860,29.0,0.205,60568,6499,5384,0.032,3917,2063,22.0,0.18,63906,906,4638,0.039,1435,7078,29.5,0.2,67534,2069,1895,0.051,8422,1624,32.0,0.205,71219,1489,938,0.048,1443,8524,31.5,0.19,74990,7697,1489,0.03,9864,7361,22.0,0.185,78466,4208,3461,0.059,6392,8078,29.0,0.185,82139,3913,8784,0.055,363,2579,30.0,0.205,85794,4707,5372,0.041,6199,3760,23.0,0.16
133,2989,7532,6621,0.049,4349,8355,29.0,0.17,6388,4984,2043,0.033,8035,7460,29.0,0.165,10047,7469,5581,0.043,4934,6508,26.5,0.16,13861,5539,5550,0.053,3558,2626,23.0,0.16,17389,1835,1811,0.043,1146,4559,29.0,0.205,20862,5273,1171,0.034,4863,9311,26.5,0.19,24740,5124,1223,0.031,3621,310,30.0,0.18,28178,2309,7559,0.049,3160,9190,23.0,0.205,31839,6465,2597,0.037,7928,5155,32.0,0.2,35290,8980,2799,0.035,9064,3529,30.0,0.21,39208,4697,2908,0.032,1428,2405,23.0,0.18,42663,8039,7775,0.046,8289,5868,22.5,0.19,46182,1460,2186,0.06,2163,6632,22.5,0.185,49674,7476,4747,0.052,7565,9869,31.5,0.165,53155,3855,4817,0.056,2498,5124,26.5,0.18,56882,1222,4637,0.048,6623,4061,22.0,0.2,60595,6361,3765,0.041,9052,8986,32.0,0.205,63936,1746,4918,0.044,6411,6639,22.0,0.205,67540,3827,7429,0.046,8042,318,23.0,0.165,71271,6193,6623,0.051,6407,8361,27.0,0.205,74993,1466,3448,0.034,5213,5267,22.5,0.165,78487,8681,5356,0.049,5900,7398,22.0,0.16,82155,6156,458,0.047,7559,1480,27.0,0.195,85801,7953,6104,0.056,9962,8346,23.0,0.21
134,2991,2505,8995,0.046,3270,5600,22.0,0.21,6430,4497,590,0.04,7598,7841,30.0,0.16,10049,7699,2982,0.038,5035,436,26.5,0.16,13865,2929,5628,0.048,9662,6248,22.0,0.185,17416,8291,2730,0.034,6004,6490,29.5,0.16,20863,1127,7234,0.037,4245,5240,22.0,0.19,24747,2056,8915,0.059,5978,8113,31.5,0.18,28179,8432,809,0.051,6348,7467,26.5,0.205,31840,944,7583,0.038,8340,2632,22.0,0.205,35291,657,2668,0.058,4817,1660,29.5,0.185,39217,662,1843,0.038,5766,1184,26.5,0.17,42681,1002,567,0.058,8138,3168,32.0,0.21,46191,6456,3072,0.052,6531,1038,22.0,0.205,49694,3540,6030,0.031,5070,7811,22.5,0.185,53184,4837,6307,0.058,7160,8224,22.0,0.205,56904,5291,3191,0.04,3415,5810,30.0,0.195,60596,4791,7365,0.044,3086,2197,26.5,0.165,63991,4405,775,0.041,7488,6045,27.0,0.18,67545,4867,6369,0.039,3128,7439,26.5,0.18,71285,5240,2475,0.05,5721,4578,31.5,0.18,75004,6502,3347,0.056,9930,4125,29.5,0.18,78505,803,6587,0.052,7403,5040,29.5,0.16,82156,134,5148,0.042,9647,7398,22.0,0.16,85809,8808,2089,0.046,3567,9465,22.5,0.165
135,3007,6558,5065,0.05,2865,5845,32.0,0.195,6523,6876,6973,0.041,2751,6623,29.5,0.195,10056,5997,5505,0.05,9809,7041,30.0,0.2,13866,7047,2669,0.047,210,5623,22.0,0.205,17417,2067,8907,0.04,3478,5222,23.0,0.195,20886,7106,1882,0.058,8627,6194,31.5,0.195,24747,6588,4746,0.058,7498,1668,29.0,0.195,28204,2268,6430,0.032,380,5835,22.0,0.19,31848,615,7449,0.037,1593,4578,29.0,0.185,35298,8807,2469,0.037,4816,8654,31.5,0.21,39227,4852,857,0.057,8362,7855,29.5,0.16,42698,4901,7498,0.04,4773,4666,29.5,0.2,46195,843,2128,0.048,3706,9397,23.0,0.195,49724,5122,7995,0.056,7062,7410,22.0,0.19,53186,3946,5698,0.037,2042,511,29.0,0.17,56945,321,620,0.058,5443,2620,30.0,0.185,60601,1718,4092,0.054,6452,3433,29.5,0.19,64043,7977,5858,0.033,1323,6231,22.5,0.165,67550,6635,6316,0.035,7182,5848,29.5,0.19,71305,106,6486,0.034,1467,2942,29.0,0.16,75024,1550,8672,0.034,8685,2438,29.5,0.205,78575,670,5978,0.031,9263,6841,23.0,0.18,82188,1235,5195,0.035,4713,9719,22.5,0.18,85831,2838,504,0.054,7283,2558,22.0,0.16
136,3037,1372,7562,0.039,455,509,32.0,0.17,6555,5111,8567,0.032,3563,8793,29.0,0.17,10154,463,4155,0.057,9121,4431,26.5,0.185,13868,2741,7744,0.052,9199,8198,26.5,0.205,17418,5163,6471,0.055,7570,5582,30.0,0.19,20890,517,266,0.043,1589,3573,22.0,0.19,24749,7556,2162,0.042,3300,1485,26.5,0.17,28273,7862,4608,0.043,3880,8253,26.5,0.2,31855,1711,6527,0.049,8189,8449,26.5,0.195,35349,3348,4523,0.048,5273,7069,32.0,0.18,39244,5700,3468,0.048,4278,5062,29.5,0.18,42728,1694,460,0.045,7592,2977,22.5,0.18,46229,4841,4343,0.038,389,3562,30.0,0.185,49733,2933,5658,0.043,3802,8720,22.5,0.21,53203,5934,5930,0.048,5809,3779,29.0,0.165,56948,3763,2911,0.043,582,7712,32.0,0.195,60617,8888,3553,0.033,3425,308,22.5,0.2,64044,3004,1085,0.038,6316,4044,22.0,0.205,67624,6369,3245,0.052,398,4530,22.0,0.195,71313,5989,1287,0.034,8729,1081,22.0,0.205,75027,2237,5983,0.046,1399,2143,31.5,0.195,78606,3247,12,0.039,5925,1704,29.5,0.185,82212,5949,4429,0.037,5250,2415,27.0,0.19,85837,7559,767,0.045,3978,1284,26.5,0.195
137,3084,2376,7125,0.037,3206,1761,22.0,0.18,6559,8211,2480,0.041,7580,399,27.0,0.165,10156,6799,3029,0.053,6455,7048,29.5,0.17,13876,54,3236,0.059,1990,5613,29.0,0.2,17423,5749,3492,0.06,1639,1449,30.0,0.17,20897,8249,2923,0.059,5910,1272,22.0,0.2,24762,3683,1216,0.034,9883,60,30.0,0.205,28332,5230,6567,0.046,2944,3793,31.5,0.19,31896,750,964,0.035,7323,3862,32.0,0.16,35357,4991,1171,0.05,4349,1981,30.0,0.18,39244,8484,2724,0.034,1873,6484,29.0,0.16,42733,4816,6108,0.044,9158,7521,26.5,0.19,46233,8074,7193,0.047,317,6014,23.0,0.195,49737,1248,5038,0.039,456,4471,22.5,0.18,53250,1256,7165,0.041,6451,9252,26.5,0.18,56984,7529,8770,0.046,8321,8677,31.5,0.18,60638,7671,2719,0.047,9764,2299,27.0,0.19,64045,4418,8011,0.041,9179,7402,32.0,0.17,67664,3589,2283,0.054,9449,1883,22.0,0.185,71317,4209,8656,0.056,262,4919,30.0,0.17,75052,3551,6746,0.031,4437,3966,26.5,0.17,78634,5027,8088,0.039,7919,5502,22.5,0.19,82229,7970,3762,0.037,1540,8142,22.5,0.21,85860,4535,3696,0.033,2700,6240,22.0,0.195
138,3107,3302,6058,0.054,6165,7392,22.0,0.19,6576,3009,4975,0.044,3630,6140,23.0,0.16,10173,2072,7704,0.034,9291,4020,27.0,0.19,13908,8308,818,0.049,6706,6010,30.0,0.16,17449,4171,1988,0.048,8686,5192,29.0,0.18,20898,840,7410,0.041,3659,8829,26.5,0.16,24778,4490,6989,0.033,961,1181,23.0,0.165,28342,8053,3684,0.04,2257,7267,27.0,0.18,31909,714,6063,0.057,2158,6240,30.0,0.17,35379,1654,5090,0.032,5743,9003,29.5,0.2,39257,2469,801,0.045,863,1412,26.5,0.19,42776,3876,5083,0.048,9121,7006,23.0,0.165,46258,3803,3031,0.038,7099,4983,26.5,0.185,49759,53,3602,0.055,9239,1425,31.5,0.19,53313,8235,6626,0.056,3944,3726,29.0,0.16,56993,7100,7579,0.052,7908,3187,29.5,0.19,60661,7039,1951,0.055,1358,8708,30.0,0.185,64048,148,4144,0.05,6908,3420,32.0,0.165,67699,4863,1075,0.055,7151,340,27.0,0.21,71324,5240,4869,0.034,2507,1506,22.0,0.21,75079,258,644,0.06,700,8071,31.5,0.19,78669,2941,5863,0.049,2169,6378,22.5,0.205,82236,4556,2483,0.055,9851,8100,30.0,0.2,85861,2366,4166,0.053,2515,9724,23.0,0.17
139,3114,6720,3533,0.046,8104,1335,29.0,0.18,6582,185,3274,0.033,9371,4361,22.0,0.18,10186,1875,2583,0.03,9770,5328,29.5,0.2,13917,6616,6296,0.046,3815,3912,29.0,0.16,17533,4586,4300,0.058,1524,2970,31.5,0.2,20940,4299,6170,0.04,8985,8862,30.0,0.205,24791,465,4412,0.055,281,2679,22.0,0.16,28382,7286,7749,0.042,5943,6797,22.0,0.165,31958,6600,7216,0.042,3382,7972,32.0,0.165,35395,8670,8602,0.033,8415,5398,29.5,0.19,39257,1340,4188,0.043,276,6304,30.0,0.2,42818,5016,3505,0.042,9216,8924,29.0,0.2,46263,6425,6191,0.034,9301,9405,26.5,0.21,49772,5621,124,0.044,6797,2499,26.5,0.18,53376,8543,3224,0.056,5031,5132,22.5,0.195,57003,1853,5073,0.045,5175,5729,22.0,0.185,60680,1157,576,0.04,6047,7354,31.5,0.19,64060,3903,6066,0.048,304,1862,29.0,0.2,67711,7158,8570,0.031,2647,8966,22.5,0.16,71325,3778,3868,0.042,1276,2746,29.0,0.17,75114,6905,5507,0.042,537,423,32.0,0.205,78672,2518,5503,0.044,6546,5960,30.0,0.17,82274,2457,7274,0.039,8133,7278,22.0,0.185,85896,4778,6827,0.042,8259,7823,32.0,0.195
140,3213,4444,7113,0.053,8956,1415,31.5,0.17,6588,1827,4760,0.04,5265,2426,22.5,0.2,10214,569,5955,0.049,4399,7531,23.0,0.16,13947,4362,7424,0.056,5127,8047,23.0,0.2,17579,8364,186,0.033,3376,2940,32.0,0.21,21025,8051,1902,0.049,8262,2167,22.0,0.17,24807,4212,1616,0.038,9171,9869,29.0,0.19,28399,7869,7947,0.046,7629,181,29.5,0.2,31962,1168,5349,0.03,2196,9992,27.0,0.165,35435,3441,3402,0.043,789,2638,27.0,0.195,39267,2327,2788,0.042,9013,1171,30.0,0.16,42820,6552,6035,0.044,7773,840,23.0,0.2,46267,6173,3171,0.044,411,2156,22.0,0.21,49804,8686,6388,0.043,7373,4606,22.0,0.2,53392,6847,4643,0.043,2180,1883,23.0,0.18,57024,1012,6285,0.056,1736,9139,29.0,0.165,60696,69,7603,0.041,6129,2189,26.5,0.18,64073,5619,6125,0.034,8897,1686,32.0,0.17,67723,8313,8679,0.031,6816,9193,30.0,0.195,71362,2963,1342,0.053,9830,3729,27.0,0.18,75145,483,6440,0.046,30,3925,26.5,0.2,78722,229,8124,0.053,1442,338,31.5,0.16,82277,3303,8641,0.046,9712,73,27.0,0.205,85913,492,2024,0.033,4216,3366,30.0,0.21
141,3224,6976,8166,0.044,229,1176,32.0,0.19,6598,7597,6515,0.042,4065,123,23.0,0.2,10252,7522,7148,0.048,9821,1511,22.5,0.185,13948,2341,8123,0.051,9500,5180,29.5,0.205,17618,5705,5068,0.049,1806,728,22.0,0.205,21046,4615,1294,0.06,8909,4239,23.0,0.21,24834,8187,3696,0.045,9130,4241,22.5,0.16,28452,1740,4923,0.056,1702,1507,29.0,0.19,31985,8304,5759,0.046,4168,8519,29.5,0.21,35454,2769,1162,0.041,7451,9139,26.5,0.165,39309,8735,6126,0.032,9307,1972,30.0,0.195,42825,7687,811,0.055,2249,8485,29.0,0.165,46295,3844,7127,0.046,6851,6763,31.5,0.17,49808,5964,4047,0.032,4118,1557,23.0,0.19,53438,8828,8778,0.054,4306,2872,30.0,0.17,57051,519,6405,0.036,2630,4885,23.0,0.18,60697,1380,2060,0.057,2341,6349,22.5,0.18,64100,8410,2217,0.049,9869,1569,30.0,0.16,67727,7173,805,0.031,8237,8836,29.5,0.21,71382,307,2003,0.032,2009,7434,26.5,0.21,75145,7775,4412,0.03,2825,4931,29.5,0.185,78735,427,6539,0.038,8926,2989,22.0,0.185,82299,4703,5365,0.046,3408,5337,31.5,0.195,85921,1785,193,0.04,7037,7871,31.5,0.19
142,3236,6631,3383,0.057,6576,5207,29.5,0.19,6649,3720,6552,0.052,148,1396,31.5,0.195,10253,3589,3214,0.036,3725,1233,22.5,0.2,13972,199,2218,0.055,968,6740,29.5,0.16,17621,4103,564,0.057,949,2473,29.5,0.2,21065,3374,433,0.056,8291,6903,31.5,0.185,24840,7937,2341,0.038,8390,2120,26.5,0.19,28463,3212,3297,0.045,2790,678,30.0,0.2,32029,3108,8572,0.047,1725,5052,29.0,0.205,35472,436,213,0.031,6986,8477,26.5,0.21,39339,6398,2844,0.04,2860,8835,26.5,0.195,42864,2901,8087,0.045,2433,3655,31.5,0.17,46296,1216,4828,0.031,4345,7605,29.5,0.18,49827,553,8266,0.049,6708,6600,23.0,0.19,53457,8473,1113,0.058,175,913,29.5,0.205,57065,5770,4821,0.04,8780,6540,30.0,0.185,60720,136,1147,0.047,13,6200,22.0,0.16,64104,6887,3153,0.042,3222,6989,29.5,0.18,67757,4805,4121,0.053,4374,5062,27.0,0.18,71429,7894,4106,0.047,9176,717,22.0,0.21,75159,5121,982,0.058,3773,9727,30.0,0.21,78759,282,6665,0.054,3239,3332,22.5,0.16,82310,3040,2644,0.031,9924,9979,31.5,0.18,85937,3128,2918,0.038,3223,5106,22.5,0.21
